age,ball_control,dribbling,slide_tackle,stand_tackle,aggression,reactions,interceptions,vision,composure,crossing,short_pass,long_pass,acceleration,sprint_speed,stamina,strength,balance,shot_power,finishing,long_shots,curve,penalties
20.030138,57.528652,53.056927,49.902046,50.516083,50.36841,51.955666,54.813408,66.032074,43.415905,51.428032,59.441166,46.727024,62.398964,45.20438,44.363422,39.414993,34.389988,46.30353,62.079742,68.33945,44.811954,56.718773
17.0,8.0,5.0,64.86432,7.028694,20.602198,31.999998,88.84218,10.001272,13.0,6.0,11.427464,9.000063,96.9941,13.003398,14.0,28.636566,93.72383,20.0,4.0,5.0,7.0,75.64575
40.61846,49.27629,54.52582,59.875282,57.128983,65.16817,62.856728,54.63405,60.66636,73.23748,72.071106,53.110615,42.92667,32.516457,30.933638,64.32121,76.913376,36.35951,53.871754,38.939457,40.100227,73.05359,46.071377
30.698505,58.771313,60.628853,44.02553,48.846474,59.711044,61.338333,50.0751,66.60188,62.151733,64.108826,57.919025,39.304173,54.083435,46.89047,51.12165,43.625813,39.93478,46.199867,68.18018,62.669865,64.7481,68.78888
27.133553,40.14368,32.636265,40.749622,46.239178,60.311214,43.474632,43.274376,25.699856,39.697357,51.345898,29.732908,27.37385,44.464146,40.18369,45.22283,40.853733,80.92472,37.08638,26.035347,25.495005,46.662487,56.306232
19.884874,52.61071,52.35796,52.45555,43.529022,71.98279,57.67186,47.407734,44.645607,53.61256,26.685587,57.457336,38.6267,62.057762,48.167408,23.782099,46.692127,74.30985,46.415073,43.700825,42.094883,30.191809,64.13316
21.71082,63.303787,54.3667,59.929996,61.049225,47.103954,56.105568,63.61649,49.876293,48.99244,56.159573,66.56627,64.6031,58.526363,43.308605,46.018448,43.993214,48.722652,47.439713,46.6339,60.38555,51.25531,52.31138
17.0,93.8781,5.0,87.0,91.0,96.00001,49.235832,89.0,12.073524,96.0,6.0,93.0,92.99999,12.000001,13.0,14.0,96.0,20.000002,94.0,4.0,5.130508,7.0001717,15.087254
24.707806,63.501377,40.478188,78.54382,83.32296,85.34851,57.746212,84.14239,55.649353,56.380566,63.37474,73.16336,78.593185,30.564598,28.87481,47.97204,74.03752,43.41911,81.14037,45.138664,77.54774,53.343483,59.420086
37.859154,56.42072,70.46236,48.82579,51.504234,81.49116,73.737045,49.737923,61.008488,77.597206,72.395615,47.115536,24.846224,48.649963,37.045452,91.416275,56.987305,44.087616,58.887016,70.900734,59.98238,85.093864,78.43422
36.842316,38.343872,42.199245,52.839848,46.793976,65.11692,54.260906,47.649055,45.14543,63.02158,47.00643,39.089214,41.33231,37.223038,31.743563,78.23069,44.16494,50.001762,62.69378,34.888718,49.069157,46.267605,46.263306
35.22172,57.212273,59.557877,55.707478,57.361942,47.564926,60.04934,61.403748,55.2112,57.253536,73.116425,57.49809,45.366932,61.66432,53.004185,61.26272,42.324917,63.136047,52.58814,61.12006,63.475475,73.87641,73.05942
28.628265,51.972614,33.10491,42.003418,39.190662,48.819653,54.372967,37.408253,34.21155,43.943035,38.118774,48.413513,38.078773,39.937695,39.480484,42.440266,49.52542,46.0376,52.829536,34.70278,40.49789,45.786987,52.15001
20.2296,71.87884,69.133865,62.33973,62.02647,69.880005,61.67299,58.086246,71.95949,60.902462,73.19681,68.78001,64.472984,51.948475,37.07288,75.38445,37.589603,72.80464,55.282223,69.168526,70.60115,78.530334,68.67048
28.73509,58.00068,48.72136,48.169003,51.064922,53.12773,57.567688,53.042645,50.534275,51.49406,59.773296,51.555023,50.4821,56.69295,54.30416,52.356224,38.43049,48.77898,48.605427,44.266933,52.62932,50.91362,42.73865
40.99975,94.0,95.0,8.093347,7.143154,96.00001,93.0,3.0000002,94.0,96.0,94.00001,92.02797,9.0,97.0,97.0,14.0,95.99997,95.0,94.0,94.0,5.0011353,93.0,92.0
17.304739,60.864742,65.23215,75.74951,73.43672,90.65578,63.352314,68.68402,44.869926,53.271824,76.83652,56.816833,38.689377,79.01284,73.69571,33.853775,29.678488,85.498764,60.19418,36.47984,55.70792,74.33948,53.691456
22.662457,36.45423,27.267624,50.012356,50.513565,63.552414,47.94915,49.875683,29.32867,38.19041,31.352684,42.121315,34.062366,33.29486,29.627035,41.768623,55.622253,48.164124,48.23532,36.844143,41.164883,30.288416,56.36512
17.0,8.00601,10.7357855,7.0,7.0,11.011053,92.959656,3.0000002,93.99964,59.83547,6.0,11.000001,9.0,12.002898,13.000028,14.0,25.0,95.0,20.380243,4.027332,5.0,92.96116,92.0
18.91521,66.51649,70.786514,68.64313,63.97417,74.13659,54.44903,59.77208,74.151955,51.927578,81.87558,65.82452,58.015957,67.715576,50.575657,62.64301,35.80997,50.2032,55.481792,70.45773,74.51252,81.46709,65.544304
19.168118,67.07425,45.58832,65.89175,72.20871,93.019264,58.29171,66.982414,51.553535,62.508827,34.877796,66.078766,56.55205,25.447857,27.826296,36.162712,79.97398,71.431465,47.48911,33.723,31.60794,45.996536,53.18168
41.0,93.99984,95.0,87.0,91.0,96.00001,93.0,89.0,94.0,96.0,94.00001,92.99338,9.0,13.085871,13.0,95.0,25.0,95.0,94.0,94.0,91.0,93.0,92.0
21.840073,38.32908,40.284515,46.077446,40.80656,67.95668,64.57336,56.376274,52.587517,48.828064,28.067924,52.484238,41.328526,38.078724,26.963903,36.867294,44.87622,55.280235,61.411903,47.166286,67.27968,23.216774,54.585068
21.253532,57.20289,61.368546,37.263657,35.64977,55.396847,63.900578,41.557938,59.251007,63.395447,37.139725,66.48647,48.837193,68.28859,52.78611,25.451962,36.57232,77.20093,47.667892,57.898605,57.00067,37.240437,69.704384
41.0,8.000023,5.0,86.94966,91.0,96.00001,91.66432,89.0,13.114475,96.0,6.000066,91.38288,92.99989,12.000001,13.0,14.0,96.0,20.000002,94.0,4.0,5.000095,7.000003,8.092085
40.051453,62.923283,80.455986,39.8037,35.799557,94.94001,67.21615,10.926133,56.443832,92.49982,76.302536,51.159065,21.943935,59.393944,62.911068,15.088556,91.388664,94.50916,88.68654,28.773922,20.66285,91.511986,75.55779
41.0,8.0435095,94.9993,87.0,91.0,96.00001,93.0,89.0,93.99987,96.0,94.00001,11.948064,9.000185,12.000001,13.0,95.0,95.999985,20.213396,94.0,7.437594,90.99987,93.0,92.0
24.639702,66.93935,67.064735,61.3797,64.4472,64.23245,74.210915,63.067146,60.17144,72.0844,52.592514,71.45527,56.93084,66.3264,59.764015,28.58853,37.057278,67.86205,66.57906,67.039345,69.055176,57.988197,77.725395
33.37831,45.236977,55.774956,35.632965,32.135307,29.708235,52.263885,33.236134,45.497036,58.887115,71.52821,39.800655,21.471079,64.32046,53.664013,62.583584,38.766132,84.69017,58.175293,39.08831,38.519547,83.658356,75.53337
39.09301,50.70475,45.964275,65.90787,68.688576,76.30097,53.26769,73.52714,52.114113,50.59124,63.913795,54.042286,51.72506,46.777786,44.305153,56.331947,71.36129,42.59008,29.277796,48.005974,36.36288,40.973522,65.07278
17.0,8.0,5.0,7.0001645,9.618687,95.9982,32.026993,88.20943,10.000003,13.000003,6.0,11.049634,88.89247,12.000001,13.0,14.0,28.29678,20.000002,51.295586,4.0,5.0,7.0,8.0
19.305695,54.111584,34.519703,56.82819,57.301445,52.537872,40.86481,56.48155,20.872208,28.274265,64.27904,38.511177,28.328234,61.266384,39.85076,31.50121,32.77315,62.920662,21.96798,9.78896,13.0051985,57.197147,33.98741
18.19761,51.01301,59.16217,54.595432,50.28375,87.093254,53.310642,51.317047,46.00896,50.3472,51.481834,48.045883,26.402071,83.153625,75.68119,30.524931,30.330896,92.46443,34.931534,53.138237,35.45847,45.66436,74.410034
21.977669,62.93782,49.22843,53.598526,53.668343,55.72009,53.74945,51.348404,51.967457,49.661526,40.89107,68.20081,67.24121,49.142723,31.409317,38.494328,54.89718,56.784138,49.81242,40.325603,47.27839,43.41314,51.858368
40.801826,50.758877,64.624664,20.776855,41.958405,54.422626,71.17958,43.178753,79.96995,88.213524,74.55951,55.29256,23.660734,30.137842,21.56427,84.61704,67.74172,48.15513,88.08643,67.87374,83.59543,90.7497,85.576675
24.483341,42.433334,52.814392,35.91105,29.135082,59.74773,37.888855,17.923773,38.116596,43.930927,61.834538,39.012302,27.573574,70.33461,70.068756,18.69604,68.835075,54.92595,48.773838,47.05733,28.282104,66.59705,71.3583
41.0,94.0,95.0,86.61091,56.831944,96.00001,93.0,26.888542,93.92481,96.0,77.41449,92.99999,92.998764,12.000001,13.0,95.0,96.0,20.000002,94.0,94.0,91.0,93.0,92.0
22.987047,47.664547,43.840984,46.502136,52.718708,46.451004,53.92501,49.096497,49.900005,43.414288,51.799335,43.351345,40.720516,40.91514,37.85144,57.499294,37.52244,37.707233,60.612907,49.582386,64.67992,45.589165,45.941025
39.105816,54.54534,39.3357,49.497276,43.924,69.68197,62.13993,55.46662,54.998314,61.47936,53.118332,42.324368,35.35365,26.837088,31.356716,66.289215,59.46509,27.164865,45.594864,29.7511,39.11819,48.893295,37.33133
17.0,8.0,5.0,7.000005,7.0,11.000001,31.999998,3.0000002,10.0,13.0,6.0118937,11.008351,19.15338,97.0,13.407854,14.0,25.000032,20.000002,20.0,4.0,5.0,7.000003,8.0022955
17.171778,8.000038,5.0,79.14536,90.99999,96.00001,92.99673,89.0,10.0,14.155445,6.0,38.005867,9.180229,90.27572,96.82202,14.0,80.9753,95.0,20.0,4.0005984,5.0,7.0,92.0
19.74466,53.079212,60.54329,50.79177,48.208004,36.649273,47.645256,38.889675,53.108948,45.19426,71.757065,50.95127,40.200138,67.275154,62.632313,34.7502,31.341303,57.189087,41.44921,39.157383,45.30074,68.79788,46.533226
37.16387,94.0,95.0,7.000005,7.0000377,96.00001,93.0,3.0000002,93.68812,96.0,94.00001,86.247375,9.0,97.0,97.0,14.0,96.0,95.0,94.0,93.99999,72.57491,93.0,92.0
31.209816,54.586185,45.832718,49.14562,52.17016,59.499813,59.111214,53.914257,51.465126,58.414387,51.706886,54.107365,43.47047,43.58433,38.602585,54.567646,50.668026,47.44905,47.337944,52.41296,54.205902,57.037827,65.34655
34.12908,48.44744,18.050985,83.32737,87.877426,92.052605,65.91149,84.41599,19.4749,68.56081,30.468544,48.19773,46.73811,28.04943,28.000288,24.664328,91.06577,28.753744,43.71586,12.282447,17.102505,23.44289,56.411976
37.386806,54.34872,36.184036,45.933872,49.37689,32.524994,51.322346,60.89316,59.983864,42.568478,72.54159,52.83819,36.40942,26.666153,31.743124,74.82394,82.80825,20.871761,24.234797,31.971087,25.600212,58.871403,46.165413
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.0,13.0,93.999825,92.9554,92.99999,93.43186,13.001269,14.0,27.572384,20.000002,20.0,4.0,5.0,7.0008073,8.004754
20.247458,48.072037,35.954,41.12938,35.103966,27.253166,41.65353,37.30886,45.382732,29.13327,46.796883,53.025326,54.808502,58.00087,44.186275,40.194603,46.508247,33.783207,44.009285,41.578823,51.675312,42.543865,46.312794
41.0,93.99986,84.98648,87.0,91.0,96.00001,93.0,89.0,93.9997,96.0,93.98708,93.0,12.544742,12.0013,13.000291,95.0,50.411297,20.026173,20.064335,93.99965,79.20377,93.0,92.0
23.184116,55.5355,50.23752,53.14106,53.312443,30.22143,53.639324,56.334904,50.474785,44.534283,47.29164,61.92508,59.308643,59.952953,54.517345,53.56048,36.50487,55.68415,47.090366,61.346626,59.400856,39.116196,68.94809
17.003017,88.984665,81.13853,26.583187,20.09907,19.829636,35.14854,12.396569,93.56336,42.69747,84.25602,90.50676,58.788406,71.071976,16.411777,76.8234,45.562122,22.684912,22.065136,92.65252,80.37957,92.13227,91.66569
38.98703,55.76621,45.098286,64.96153,59.230026,66.08735,69.08551,60.27552,39.52036,69.955734,55.277588,49.684166,37.1456,50.80986,45.129414,67.52486,72.21686,34.663437,43.571354,35.246964,36.02402,51.850986,53.729046
21.985418,49.219215,44.904263,48.67672,53.570507,36.024063,49.396545,55.445583,37.938454,35.37307,69.586525,43.925575,34.28263,59.677296,63.775368,39.301167,35.229294,41.59149,56.987926,33.580013,59.46586,65.8719,43.27401
24.105457,40.585167,39.635857,41.880356,32.141888,58.068905,59.74218,43.229305,71.38904,45.959164,44.282314,41.690407,37.21049,38.77292,34.314083,42.696598,40.456783,34.234585,53.530674,43.6286,49.61444,41.999348,44.85871
39.886284,46.981144,58.080727,51.06228,44.78486,59.94887,56.764442,53.903862,67.91364,60.11532,77.41375,47.05314,43.47076,39.913074,34.79655,87.46501,54.658733,41.12825,52.480907,49.614098,55.61055,73.05875,42.576923
29.438015,62.04052,68.78453,44.49329,44.457695,66.69317,59.94311,44.43109,72.586365,58.51415,75.98027,57.421192,46.28016,41.496567,33.203583,83.44052,49.153072,46.765533,42.029716,71.06409,60.553585,79.482445,72.193306
19.294168,43.437828,31.716738,49.45787,43.986183,47.060364,42.668026,45.818798,39.80395,33.00091,30.293478,54.692074,54.749676,49.64602,34.241714,24.865036,56.378975,40.719894,49.39104,34.58136,43.655666,30.275793,49.132908
17.0,8.0,5.0,7.0,7.0000076,95.95624,32.64499,10.840221,10.319804,13.0001955,6.0,11.021105,9.000876,12.000001,13.0,14.0,83.12081,22.553236,90.26617,4.0,5.0,7.0,8.001485
22.63731,58.002575,60.86034,39.925236,38.134266,49.996258,54.201702,36.4755,72.57519,50.561523,55.565308,57.990585,45.427277,55.25651,40.907265,34.77691,40.306007,45.925003,44.412827,54.464302,59.37651,55.0806,45.894135
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.000443,13.0,6.0,11.00003,92.77821,12.000001,13.0,14.0,25.0,20.000002,20.0,4.0,5.0,7.0,8.0
23.736149,58.271767,56.277462,50.528584,47.95654,63.089138,55.808136,47.760586,51.925274,52.73103,49.92907,53.321953,45.01793,54.742878,41.734154,43.756153,40.449867,72.745514,40.191437,45.851364,41.452713,51.822777,63.74157
31.979149,56.132076,50.27596,38.718075,42.83823,41.558056,61.56495,48.01929,63.481243,66.74435,46.43154,64.50674,39.13017,42.64841,34.40105,46.09752,47.123272,59.8704,57.715694,66.18582,72.03395,67.114105,84.11589
25.487633,65.137,58.735485,50.4897,56.586243,66.20802,72.980606,43.0415,40.82054,65.43206,63.2981,51.389038,34.346176,49.801613,59.764904,35.5255,71.57017,24.24119,67.01844,36.914833,51.17276,70.49615,41.4479
24.114178,65.38855,58.498253,69.86037,71.77996,86.22459,67.02601,72.303635,60.55483,63.884094,66.83566,66.84257,66.72628,40.04598,38.825542,47.264763,64.33063,39.055477,80.3643,57.32393,76.539085,67.431465,61.203342
17.0,8.109694,5.0,87.0,90.995285,95.99999,31.999998,89.0,10.045018,13.0,6.0,92.99434,57.134483,96.91893,13.000035,14.000017,96.0,20.00008,20.00428,4.012794,5.000646,7.0,91.99983
22.35183,53.69395,63.154957,51.527004,45.82444,58.033405,43.59064,38.255856,58.85878,40.466022,80.49184,47.204105,41.542362,52.669228,47.95701,28.678152,36.150887,52.462418,51.797718,32.179546,54.713894,80.29876,36.09222
37.860718,35.61484,32.43285,57.891575,50.686405,35.61362,45.6215,58.67488,21.441925,38.912846,71.93753,38.133415,25.455957,48.07332,36.5577,70.16373,67.594475,33.43966,23.708197,21.463074,14.156416,57.56358,62.299675
19.389515,44.44609,45.11886,35.552044,22.283052,24.661858,37.662544,21.515377,50.235153,28.297993,51.363026,44.84698,45.491123,61.90059,50.730434,19.483511,43.895752,51.266956,36.184578,30.870928,37.46472,51.860744,38.90519
41.0,8.0,5.0,7.0000763,91.0,96.00001,90.774605,89.0,10.0,95.99994,6.0,11.383399,92.99995,12.000001,13.0,14.0,57.99295,20.000002,46.159046,4.0,5.0,7.0,8.0
22.28647,43.918076,61.029015,40.40012,40.364628,88.90748,57.356754,48.459415,37.237988,47.828327,71.56119,37.792587,17.633108,78.37221,68.36764,40.061756,28.88786,93.04172,51.521492,64.390114,57.25905,72.7776,83.854774
25.924137,67.63867,65.69672,53.521866,57.412727,26.634918,61.184464,50.109444,63.410835,62.380016,56.884804,74.050186,55.704926,66.36419,52.76601,36.88936,37.305515,54.915222,44.112125,62.337193,58.227726,64.94272,71.57624
34.095238,65.56964,60.52763,46.664845,56.111107,58.99223,71.34559,51.363964,72.33956,75.962875,54.625534,65.253876,45.000298,32.046886,27.698885,48.444237,40.88247,64.456375,53.29283,62.273293,53.35875,70.133484,74.46939
31.938967,56.845093,49.75197,43.111725,42.001053,39.17476,42.86809,27.085033,42.7995,53.81551,63.59278,50.873405,40.695503,52.92586,61.34815,14.95767,61.444237,49.77205,47.83655,24.548271,22.04649,73.38153,47.830917
33.245167,59.022274,52.14006,41.236973,37.047016,72.28397,78.23412,33.630913,64.65594,82.314156,36.559956,68.81672,58.42735,27.567888,21.176414,26.794182,39.978752,45.205963,69.32549,36.843704,39.099155,46.03652,37.854565
41.0,8.003153,94.99017,7.0,7.016803,94.52712,32.033688,3.0057387,75.5622,96.0,94.00001,11.040519,9.0,97.0,97.0,14.0,95.998,95.0,94.0,4.0508738,5.076011,93.0,92.0
35.665062,54.822132,37.35729,47.07623,49.186527,45.961422,53.645184,62.542805,48.5292,39.834698,70.99578,52.655262,49.611233,40.59113,42.925816,66.07554,60.146385,29.25761,29.787355,27.454636,33.23201,50.516785,41.30821
36.154984,54.467957,42.36878,62.5261,68.28378,68.83164,70.03866,67.48818,56.349735,63.83892,45.58858,55.552994,46.724308,27.514091,27.94617,58.779625,49.86052,36.943104,43.615803,45.94019,45.242466,47.732384,56.1058
26.033382,55.30733,52.94446,61.98194,58.396076,75.37413,65.71239,62.40876,50.30877,57.27199,36.818375,57.472042,43.603836,38.331757,31.545351,51.141068,48.24017,61.07207,52.964603,52.297356,52.105637,41.63502,67.69553
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.0,13.0,6.0,11.003492,92.99999,12.000001,13.0,14.0,25.000473,20.000002,20.0,4.0,5.0,7.0,8.0
32.21097,8.50141,5.68734,8.88584,7.6931353,14.805028,75.903496,9.462538,70.88607,51.61429,12.261882,12.374572,10.84909,12.510224,13.08431,15.282861,25.172295,27.159,63.241688,4.638253,8.535789,12.967545,12.873444
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.0,13.0,6.0,11.000001,9.0,96.51512,13.009904,14.0,25.0,20.000002,20.0,4.0,5.0,7.0,8.0
34.924458,68.917854,67.31461,77.32941,79.69364,84.289375,85.34734,77.062614,53.536915,78.37783,70.834045,65.69746,46.757156,54.934986,50.70945,76.131134,50.81956,54.53624,35.438564,45.563705,35.002804,67.298355,66.02194
32.716545,57.88307,52.80076,45.492134,47.010983,62.386993,55.912357,45.3551,56.972466,57.33729,56.248123,52.087624,46.899105,49.419292,49.021088,39.058517,49.450726,44.24068,54.45669,54.58275,53.781788,54.49774,57.650604
41.0,93.8385,5.000011,87.0,91.0,94.598015,92.9931,89.0,10.000373,92.139175,93.99996,92.9993,92.15497,12.010792,13.000013,95.0,96.0,20.000002,20.0,4.0,5.0,9.75562,38.981243
40.999992,94.0,95.0,7.0000024,7.0,96.00001,92.99995,3.0000002,94.0,96.0,94.00001,92.99998,9.000003,97.0,97.0,14.0,96.0,95.0,94.0,64.73749,13.16157,93.0,92.0
26.50866,66.17483,50.769714,43.27997,48.222595,32.437756,51.51745,59.171513,60.161896,51.680725,70.499016,66.34277,44.1058,49.02198,48.91163,61.686882,45.947777,34.06245,42.545963,65.63056,69.97875,73.6574,73.70539
26.903522,57.82733,67.18997,52.414795,47.29235,40.4749,43.394318,41.485287,58.852375,45.054325,85.36224,51.214706,45.954582,65.638176,65.51152,21.132162,39.830273,49.923912,41.76468,28.166788,37.642094,83.35744,42.972893
25.252699,63.3173,66.80807,37.869995,35.599445,72.45485,72.81824,28.69944,64.01965,67.15372,41.77513,60.62177,43.822308,29.983158,28.673677,44.276226,54.765377,37.742085,58.4161,59.418472,50.17193,55.948227,53.999302
20.289598,63.8156,63.824863,73.29087,76.69253,66.70882,60.805965,77.19115,55.309975,45.319588,87.352905,60.520924,51.91982,70.1129,61.168312,69.80568,32.980423,61.729404,59.734882,40.888283,74.27277,84.28209,49.61422
36.459427,54.56746,57.906597,43.554,50.84468,63.472633,64.03063,52.804356,57.616367,64.65369,62.447998,50.333424,34.55963,61.048912,47.62395,73.49147,41.136265,76.086624,61.038708,66.93728,65.978355,73.16457,79.19352
41.0,88.45406,94.9782,87.0,91.0,96.00001,93.0,89.0,93.66228,96.0,94.00001,90.08839,9.000015,15.898516,13.008494,95.0,95.80856,94.98504,67.468765,93.2707,13.195371,93.0,92.0
40.999863,93.97464,94.99889,86.997696,90.99085,96.00001,93.0,78.21861,93.86272,96.0,93.99867,92.24765,9.838965,12.632933,17.065458,94.011696,96.0,20.125992,94.0,93.3555,76.57387,93.0,91.99993
41.0,94.0,95.0,7.1469445,90.99775,96.00001,93.0,88.999756,94.0,96.0,94.00001,93.0,9.0,84.0939,13.0000105,95.0,25.000004,95.0,94.0,94.0,91.0,93.0,92.0
18.597183,50.79307,52.038662,59.782326,50.882877,84.961105,71.70169,55.11305,53.643875,59.417336,23.515656,63.901775,52.995033,33.60019,28.950777,51.320427,71.39298,47.193855,75.795654,57.66495,63.13379,30.057512,57.565285
35.559246,43.381226,67.65716,43.74338,38.381744,37.803497,73.860855,29.041985,36.72813,74.76474,38.04385,47.60188,23.83129,81.94357,79.653564,21.249931,32.432865,90.87339,40.558094,45.6575,22.374552,41.194336,72.90953
38.138306,56.359856,39.68526,58.77481,56.712124,61.43524,61.420483,66.68474,46.002083,49.21973,63.569183,48.414085,44.086494,34.74712,36.464397,60.730824,68.18617,27.399092,34.844215,26.239222,36.697037,46.910503,41.35019
17.000002,93.9999,94.999695,87.0,91.0,96.00001,93.0,89.0,93.99748,96.0,6.0,93.0,92.99882,12.000001,13.000006,95.0,95.970894,94.998955,93.997986,94.0,90.997345,7.000003,92.0
41.0,93.99994,95.0,7.0,25.407785,96.00001,93.0,88.360214,93.958954,96.0,93.99999,83.08491,9.0,96.99972,54.540863,94.999,25.0,95.0,94.0,94.0,91.0,93.0,92.0
26.574406,49.05001,44.44467,50.355118,42.612507,28.63535,40.455658,44.43434,43.806168,30.63924,64.69242,52.985023,55.796196,57.9,40.161823,31.308678,53.75467,42.441486,23.55245,23.61032,19.912775,48.019024,47.957546
41.0,93.99134,94.999886,86.77832,91.0,96.00001,93.0,89.0,22.68204,96.0,93.9998,57.885464,9.0,97.0,96.99999,95.0,25.0,95.0,55.08136,94.0,90.99113,93.0,92.0
22.817524,41.98221,41.649075,52.395638,50.687065,82.37319,64.52559,61.916733,55.247696,52.813362,30.329746,48.258545,38.693542,53.09494,45.15265,34.726295,47.83128,78.94006,41.58119,46.86044,42.76863,25.261179,58.83039
34.312805,58.702633,76.13375,34.52212,32.959293,58.073723,50.851944,33.422935,64.36641,59.304066,79.0854,56.99503,38.59864,81.55808,78.28602,19.424921,34.793205,70.88418,55.735622,65.53274,62.89268,77.575195,71.99075
35.21127,50.62816,35.265354,43.08205,43.380898,65.00701,56.542343,47.921246,48.47247,52.119453,51.47619,48.32125,43.55371,30.607895,31.602468,51.0324,56.59516,33.060917,44.015305,33.046482,38.110508,46.38346,45.72688
30.1446,53.685173,47.43565,51.00847,54.25167,63.809,58.588074,58.062992,45.950558,55.419445,60.83043,47.583797,46.002857,56.77811,51.442432,55.971443,37.977974,43.839787,49.60979,49.54698,56.227303,50.301617,52.39214
40.715816,56.8604,60.73843,65.612434,58.91442,74.43757,75.986496,54.617134,57.94246,85.635864,68.88414,53.263382,31.74835,36.172348,37.847755,57.112186,86.58961,24.169933,66.27643,42.67612,48.92198,79.73771,57.083187
25.938877,61.20511,68.69023,35.18763,37.160236,44.33565,44.40226,37.995613,62.57784,50.175316,71.95752,62.047596,57.15487,83.34018,74.096436,22.121794,37.242954,84.50404,26.724266,53.853077,34.24793,51.984848,69.93015
40.807503,48.543327,24.857193,52.37511,58.168518,63.62617,50.894096,56.119602,33.148357,68.6092,58.516876,51.282814,43.539898,21.202871,20.0892,31.771185,94.41277,25.001331,37.081036,10.673883,13.743935,48.968697,30.05487
17.0,8.000931,5.0,7.0000024,7.0000577,11.000001,31.999998,3.0000002,47.651237,13.0,93.93179,92.99996,92.99999,74.50159,13.0,14.0,95.9715,20.000002,20.0,4.0,5.0,14.400792,8.003683
31.966587,91.36543,94.77284,9.920577,13.506584,95.80976,92.21123,3.3848448,91.48639,95.97016,93.336426,78.27334,9.844736,84.73972,73.29547,14.675035,91.0414,90.83494,93.866295,91.15065,80.55126,92.99982,91.980675
17.030384,8.069806,5.0182257,7.0,7.0,11.000053,32.016895,3.0000002,10.029871,21.60558,6.4285336,11.000012,9.0,96.99855,96.99827,14.0,25.0,95.0,20.00017,6.114511,5.000041,92.78225,92.0
23.16365,60.58323,59.418884,33.450756,28.076908,89.40492,67.34711,28.20107,64.752235,68.38983,43.97961,49.563255,32.61616,47.98677,46.51968,17.410261,68.87768,62.788963,69.29483,60.668957,52.448288,59.779655,69.49895
21.770115,44.43795,51.980595,38.168953,32.77874,77.46063,52.216007,34.648457,47.046078,44.98155,50.70249,35.43049,25.497595,62.190792,57.346622,26.540873,36.515987,74.49929,45.47304,53.588448,46.105442,50.140327,60.641773
31.27567,57.210983,51.0614,45.2965,44.97618,46.4406,52.430603,52.137833,62.83139,55.517883,60.514362,63.40084,45.17346,47.490463,37.229763,55.44711,48.873634,47.473244,43.292744,62.587074,61.688404,68.0219,73.9528
41.0,94.0,95.0,25.574081,7.2041597,96.00001,93.0,3.0000002,94.0,96.0,94.00001,93.0,9.0,46.393703,96.97424,14.0,96.0,94.99997,94.0,4.0116115,90.98326,93.0,92.0
40.999985,49.707367,19.577892,87.0,91.0,96.00001,93.0,89.0,10.0028515,96.0,6.0,93.0,92.99999,12.00353,13.430257,14.126164,95.970985,95.0,20.111902,4.0626216,87.98402,7.0,92.0
17.0,93.98924,94.999916,7.0003457,7.0000153,96.00001,93.0,4.456389,94.0,95.999916,6.0000157,93.0,9.018723,12.000001,13.0,92.32396,95.999756,20.000002,93.999886,94.0,91.0,31.18064,92.0
30.437435,45.345566,55.399406,44.490505,46.192097,70.00178,77.88361,42.836212,41.659172,70.36406,31.741438,51.093967,29.76411,51.028267,46.346375,31.204039,33.49594,83.02346,63.01995,50.362267,46.635914,40.713215,74.62458
17.0,93.91758,94.98582,7.0,7.0,82.404915,80.78509,3.0000002,93.99999,95.9875,93.082535,84.08207,9.000003,55.714867,13.005325,14.003293,25.000017,94.99984,21.796413,93.98371,72.41367,93.0,92.0
20.060822,64.7716,60.439896,58.55874,53.98934,67.483574,54.296974,50.671154,67.72284,60.065807,44.209335,70.163025,69.09207,52.09565,35.997185,26.057764,62.995792,55.39932,55.95812,55.792934,56.78383,47.196957,62.46833
25.25628,48.797737,34.624496,33.83412,36.01047,43.35186,54.78256,39.810272,52.44705,41.65973,51.889,45.543404,42.114006,36.743343,34.80994,49.806988,40.64929,31.903465,53.473434,41.47643,51.58661,49.78752,46.229687
37.119503,66.481285,51.296368,48.903984,47.463665,62.34841,62.153687,57.338333,53.44512,48.62595,76.62739,49.209244,42.112232,35.254234,52.178444,50.423397,77.43492,21.89314,51.92538,29.920776,51.938374,67.87262,31.641878
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.3050432,10.0,13.0,6.0,90.91637,92.99999,12.000001,13.0,14.0,96.0,20.000002,20.0,4.0,5.0,7.0,8.0
19.449848,40.49241,17.997274,36.6504,28.334908,23.955627,37.293217,32.143845,26.075947,20.833904,36.67118,63.349506,61.382507,44.597378,22.76219,29.836147,62.73156,28.136026,37.85166,21.248154,34.499107,32.986694,51.338295
26.01783,62.24768,38.18727,71.76376,77.79665,78.25841,74.34367,80.930824,38.404625,51.09711,46.763626,62.599495,55.8481,45.825317,37.47261,45.506866,52.04031,42.496002,42.73649,29.083292,52.36107,35.0367,51.89673
